LATITUDE,LONGITUDE,FIRE_YEAR,FIRE_SIZE,STATE
40.61944444,-111.7338889,2005,0.13,UT
43.46944444,-121.8916667,2005,0.1,OR
43.4675,-121.8591667,2005,0.7,OR
44.20888889,-119.6561111,2005,0.1,OR
43.66833333,-121.5208333,2005,0.1,OR
40.81472222,-110.8247222,2005,0.1,UT
43.99222222,-120.4230556,2005,3.2,OR
45.18972222,-118.5736111,2005,1,OR
40.38138889,-112.5669444,2005,0.1,UT
45.08305556,-117.5291667,2005,0.2,OR
41.80666667,-111.5116667,2005,0.1,UT
45.06111111,-118.5452778,2005,0.25,OR
41.70527778,-111.59,2005,0.1,UT
40.64777778,-111.1905556,2005,0.25,UT
45.32138889,-118.4463889,2005,2.6,OR
45.80138889,-104.5061111,2005,0.25,MT
33.71388889,-108.8402778,2005,0.25,NM
33.61138889,-108.8713889,2005,135,NM
33.78027778,-108.6866667,2005,0.1,NM
33.72388889,-108.5638889,2005,1,NM
33.42583333,-108.6141667,2005,0.1,NM
33.76277778,-108.5008333,2005,3.3,NM
38.95472222,-105.4863889,2005,0.1,CO
33.41111111,-108.6138889,2005,0.1,NM
33.86527778,-108.4508333,2005,0.1,NM
33.69472222,-108.3819444,2005,0.1,NM
44.45472222,-103.86,2005,0.1,SD
38.9225,-105.4291667,2005,4.3,CO
38.95833333,-120.7216667,2005,0.3,CA
33.74305556,-108.4933333,2005,7.1,NM
44.42166667,-103.7597222,2005,0.2,SD
40.53583333,-111.75,2005,0.1,UT
40.83055556,-110.9525,2005,0.1,UT
41.71138889,-112.0238889,2005,50,UT
44.465,-104.0013889,2005,32,SD
44.43416667,-103.9983333,2005,0.1,SD
41.38305556,-112.0169444,2005,0.25,UT
44.38472222,-103.6177778,2005,775,SD
33.68888889,-108.9413889,2005,5.2,NM
41.70388889,-111.6988889,2005,0.1,UT
38.90138889,-120.37,2005,0.1,CA
41.69083333,-111.45,2005,0.1,UT
44.4475,-103.9022222,2005,0.5,SD
38.885,-120.3533333,2005,0.1,CA
41.62555556,-111.6463889,2005,0.1,UT
41.77027778,-111.6255556,2005,18,UT
44.38388889,-103.5361111,2005,0.25,SD
33.71111111,-108.9638889,2005,0.25,NM
33.86388889,-108.4158333,2005,0.1,NM
44.22972222,-103.9563889,2005,0.1,SD
38.94,-120.8433333,2005,0.1,CA
37.80138889,-118.935,2005,0.1,CA
44.18527778,-103.965,2005,0.1,SD
38.94527778,-120.7233333,2005,0.1,CA
44.18055556,-103.7780556,2005,0.25,SD
37.65194444,-119.0513889,2005,0.1,CA
38.91833333,-120.7616667,2005,0.3,CA
33.46777778,-108.6238889,2005,0.1,NM
37.75083333,-118.7680556,2005,0.1,CA
38.89833333,-120.7994444,2005,0.1,CA
44.36527778,-103.4983333,2005,8.5,SD
37.60166667,-118.8852778,2005,0.1,CA
38.77666667,-120.9119444,2005,0.1,CA
44.30055556,-103.5794444,2005,1,SD
39.00833333,-120.1833333,2005,0.1,CA
44.29388889,-103.9938889,2005,0.6,SD
37.60111111,-118.8688889,2005,0.1,CA
38.94333333,-120.07,2005,0.1,CA
38.94111111,-120.0516667,2005,0.1,CA
39,-119.8716667,2005,0.3,NV
35.23138889,-93.60305556,2005,0.1,AR
45.885,-114.1608333,2005,0.1,MT
36.11055556,-106.6952778,2005,0.1,NM
45.99694444,-114.0455556,2005,0.1,MT
33.99916667,-108.7916667,2005,0.1,NM
33.59444444,-108.6166667,2005,4.85,NM
36.45611111,-106.9144444,2005,0.5,NM
33.72555556,-108.8913889,2005,1.8,NM
33.6125,-108.8719444,2005,0.1,NM
42.79333333,-120.8719444,2005,0.3,OR
42.78027778,-120.9713889,2005,0.3,OR
36.09361111,-106.9286111,2005,0.1,NM
45.13444444,-121.5372222,2005,1,OR
44.47083333,-118.3805556,2005,0.5,OR
35.86305556,-106.8213889,2005,4.9,NM
36.13583333,-115.6966667,2005,60,NV
33.68055556,-108.4233333,2005,0.1,NM
33.71611111,-108.615,2005,0.25,NM
46.12916667,-114.3636111,2005,0.3,MT
45.10666667,-121.7811111,2005,0.1,OR
46.23222222,-113.2322222,2005,0.1,MT
44.44694444,-118.4827778,2005,0.25,OR
46.81638889,-111.8694444,2005,5,MT
36.13305556,-115.7,2005,4.8,NV
46.18222222,-113.825,2005,0.2,MT
38.11888889,-120.3511111,2005,2,CA
45.90222222,-114.1688889,2005,0.1,MT
44.54694444,-118.4938889,2005,1,OR
36.32944444,-115.6141667,2005,0.4,NV
46.225,-113.9225,2005,1,MT
46.89277778,-111.7725,2005,0.1,MT
46.81888889,-111.6297222,2005,1,MT
36.13777778,-115.7111111,2005,4.7,NV
44.19361111,-103.3938889,2005,3959,SD
46.02,-114.2255556,2005,0.4,MT
45.26555556,-121.9352778,2005,0.1,OR
46.2225,-113.9427778,2005,0.3,MT
44.3125,-103.8494444,2005,0.3,SD
44.31861111,-103.8586111,2005,0.4,SD
44.14555556,-103.6133333,2005,0.1,SD
48.45833333,-116.9666667,2005,0.1,ID
33.62611111,-108.8716667,2005,0.1,NM
43.85833333,-115.8008333,2005,0.1,ID
46.09833333,-114.2430556,2005,1.1,MT
33.76583333,-108.7216667,2005,0.1,NM
44.29944444,-103.6672222,2005,0.1,SD
44.37194444,-104.1741667,2005,3025,WY
45.16055556,-118.64,2005,0.25,OR
38.99055556,-105.3836111,2005,0.1,CO
38.15222222,-120.2188889,2005,5,CA
45.12638889,-118.64,2005,0.25,OR
36.08166667,-106.7130556,2005,0.1,NM
44.45361111,-104.0138889,2005,1.5,SD
33.34972222,-116.6663889,2005,0.1,CA
46.44583333,-111.9411111,2005,0.1,MT
36.01444444,-115.5694444,2005,2.8,NV
37.65166667,-118.8183333,2005,0.1,CA
36.40361111,-115.7691667,2005,0.1,NV
36.43555556,-115.7838889,2005,0.1,NV
44.65722222,-115.6755556,2005,0.75,ID
44.66277778,-115.6822222,2005,0.1,ID
36.37444444,-115.7572222,2005,0.1,NV
36.09416667,-115.5652778,2005,32,NV
34.31861111,-117.9263889,2005,0.1,CA
36.23333333,-115.7833333,2005,2.8,NV
39.33527778,-120.6063889,2005,0.1,CA
34.15944444,-117.92,2005,0.1,CA
38.17638889,-118.7141667,2005,0.1,NV
44.35611111,-114.4408333,2005,0.25,ID
43.80583333,-111.3341667,2005,0.1,ID
47.08194444,-110.8225,2005,1.6,MT
36.24138889,-115.6494444,2005,0.1,NV
36.29555556,-115.785,2005,0.1,NV
38.19138889,-111.3688889,2005,0.1,UT
36.13527778,-115.6758333,2005,28,NV
46.84527778,-110.2761111,2005,0.2,MT
44.49583333,-111.3502778,2005,0.1,ID
46.66055556,-110.5672222,2005,0.1,MT
44.79805556,-114.475,2005,0.25,ID
40.96694444,-123.6444444,2005,0.1,CA
44.62166667,-115.1216667,2005,0.1,ID
43.66555556,-122.3136111,2005,0.1,OR
36.15083333,-115.6461111,2005,0.1,NV
41.84777778,-123.9569444,2005,0.25,CA
33.26611111,-116.7786111,2005,0.1,CA
34.23555556,-117.6555556,2005,0.1,CA
35.93138889,-115.5158333,2005,0.5,NV
36.31694444,-115.6227778,2005,0.1,NV
46.69666667,-110.5283333,2005,0.1,MT
34.22972222,-117.7727778,2005,0.1,CA
47.04472222,-110.6338889,2005,0.1,MT
34.16555556,-117.9047222,2005,3,CA
47.86694444,-90.5575,2005,0.1,MN
48.09111111,-90.69194444,2005,0.1,MN
48.07555556,-90.56055556,2005,0.1,MN
46.94833333,-110.6147222,2005,0.1,MT
37.44944444,-92.27472222,2005,5,MO
46.71333333,-110.9058333,2005,0.1,MT
37.42944444,-92.09083333,2005,138,MO
38.97277778,-105.4561111,2005,0.1,CO
46.90805556,-110.6747222,2005,0.1,MT
46.75166667,-110.6680556,2005,0.1,MT
47.07861111,-111.1247222,2005,1,MT
43.9075,-122.28,2005,0.25,OR
46.81666667,-109.5833333,2005,0.15,MT
37.51583333,-92.40666667,2005,37,MO
47.06722222,-110.7280556,2005,0.1,MT
39.09277778,-105.4316667,2005,0.1,CO
43.93305556,-122.2830556,2005,0.1,OR
47.04472222,-110.6338889,2005,0.1,MT
37.53555556,-92.41444444,2005,107,MO
45.39777778,-121.5716667,2005,0.1,OR
46.99722222,-110.9705556,2005,0.2,MT
43.96055556,-122.5111111,2005,0.1,OR
47.54611111,-113.0416667,2005,0.33,MT
47.87111111,-91.72611111,2005,0.5,MN
47.54611111,-113.0416667,2005,0.33,MT
47.54583333,-113.0502778,2005,0.1,MT
38.74027778,-112.515,2005,0.1,UT
46.92166667,-110.5666667,2005,0.1,MT
47.70666667,-91.64333333,2005,0.25,MN
48.89194444,-117.0211111,2005,0.25,ID
39.32888889,-106.0602778,2005,0.1,CO
43.70861111,-122.2908333,2005,0.1,OR
48.70666667,-117.0983333,2005,0.3,WA
43.57027778,-122.3372222,2005,0.1,OR
44.39194444,-120.3413889,2005,0.1,OR
47.78805556,-91.94444444,2005,0.25,MN
43.79527778,-122.0852778,2005,4,OR
47.87111111,-91.70055556,2005,0.1,MN
48.82333333,-117.0544444,2005,1,WA
43.49833333,-121.1408333,2005,0.1,OR
42.26361111,-121.3363889,2005,0.1,OR
43.80194444,-122.5613889,2005,0.1,OR
47.73916667,-91.86444444,2005,0.25,MN
48.80111111,-117.0619444,2005,0.1,WA
43.73777778,-122.4511111,2005,0.2,OR
39.14833333,-105.0983333,2005,0.1,CO
48.575,-116.8833333,2005,0.1,ID
43.91638889,-122.5497222,2005,1,OR
47.95888889,-91.80833333,2005,0.1,MN
43.59638889,-122.1186111,2005,0.25,OR
38.78833333,-104.9141667,2005,0.1,CO
47.79555556,-91.52527778,2005,1,MN
43.44027778,-121.895,2005,0.1,OR
43.74805556,-122.4452778,2005,2.5,OR
44.90083333,-111.8344444,2005,0.1,MT
43.89972222,-122.1663889,2005,0.3,OR
38.8975,-104.9119444,2005,0.1,CO
33.28138889,-116.8502778,2005,2,CA
33.33277778,-116.9663889,2005,1,CA
48.3825,-114.0294444,2005,1,MT
48.80555556,-114.4638889,2005,0.1,MT
38.74027778,-112.515,2005,0.1,UT
47.87944444,-113.4961111,2005,0.5,MT
47.81888889,-113.4472222,2005,0.1,MT
47.67638889,-113.4366667,2005,0.25,MT
47.55055556,-113.3072222,2005,0.1,MT
38.56694444,-112.45,2005,0.1,UT
38.38777778,-111.5647222,2005,0.1,UT
48.29083333,-113.9480556,2005,0.1,MT
38.36944444,-112.1011111,2005,0.1,UT
45.1775,-116.2261111,2005,7,ID
45.08666667,-116.4161111,2005,0.1,ID
34.24861111,-117.8636111,2005,0.1,CA
39.33861111,-119.8561111,2005,0.1,NV
39.45055556,-120.0075,2005,0.1,CA
34.24805556,-117.8408333,2005,2,CA
43.64388889,-121.1888889,2005,0.5,OR
48.48305556,-117.0244444,2005,0.1,ID
34.16777778,-117.7686111,2005,0.1,CA
34.26638889,-117.8358333,2005,5,CA
48.79222222,-116.9236111,2005,0.3,ID
43.88888889,-121.38,2005,0.2,OR
34.53361111,-110.89,2005,0.1,AZ
34.52638889,-110.905,2005,0.2,AZ
33.87277778,-111.2955556,2005,2,AZ
44.41666667,-120.3672222,2005,2,OR
34.30444444,-110.9116667,2005,0.1,AZ
33.37055556,-116.7497222,2005,0.1,CA
44.90055556,-121.8836111,2005,0.1,OR
34.3375,-110.7736111,2005,5.7,AZ
43.60555556,-121.2052778,2005,0.1,OR
44.4575,-121.8477778,2005,0.1,OR
44.39555556,-120.6183333,2005,34,OR
43.51666667,-121.18,2005,0.3,OR
34.21972222,-117.8691667,2005,20,CA
43.72083333,-121.8266667,2005,0.1,OR
44.41944444,-119.9919444,2005,0.1,OR
45.27027778,-121.9419444,2005,0.1,OR
35.68555556,-94.01861111,2005,33,AR
35.96694444,-92.23388889,2005,3,AR
48.44444444,-116.0477778,2005,0.1,MT
34.16611111,-94.885,2005,0.75,OK
34.16583333,-94.88527778,2005,1,OK
45.76361111,-116.0975,2005,0.1,ID
46.30111111,-115.7327778,2005,0.1,ID
45.90666667,-115.81,2005,0.1,ID
46.50055556,-114.7091667,2005,0.1,ID
48.37833333,-114.4983333,2005,0.1,MT
46.47472222,-114.7736111,2005,0.1,ID
45.28777778,-113.4091667,2005,0.1,MT
46.43194444,-114.9225,2005,0.1,ID
45.92222222,-115.7238889,2005,0.3,ID
36.76305556,-107.2933333,2005,0.1,NM
46.06972222,-115.6794444,2005,0.25,ID
45.87638889,-115.8838889,2005,0.25,ID
45.93777778,-115.8255556,2005,0.1,ID
44.8425,-107.4091667,2005,0.1,WY
45.65833333,-113.9083333,2005,0.1,MT
37.06944444,-119.3494444,2005,0.3,CA
38.89888889,-104.9222222,2005,0.1,CO
45.87583333,-115.9225,2005,0.8,ID
45.56111111,-113.8055556,2005,0.1,MT
45.97722222,-115.7997222,2005,0.1,ID
46.80944444,-115.1713889,2005,0.25,ID
47.57472222,-113.2986111,2005,0.25,MT
38.8975,-104.9163889,2005,0.1,CO
45.75055556,-115.8038889,2005,0.2,ID
46.86222222,-115.0977778,2005,0.25,ID
37.75138889,-119.0166667,2005,20,CA
43.71555556,-122.4219444,2005,2,OR
46.03527778,-115.7313889,2005,0.1,ID
38.73833333,-104.9094444,2005,0.1,CO
46.89222222,-115.0669444,2005,1,ID
48.03527778,-113.7194444,2005,0.2,MT
37.68472222,-118.5844444,2005,0.1,CA
48.13138889,-113.7383333,2005,0.1,MT
45.72083333,-114.0327778,2005,0.25,MT
46.0025,-114.2186111,2005,0.1,MT
45.55138889,-116.1619444,2005,0.25,ID
46.08555556,-114.2519444,2005,0.1,MT
45.51527778,-115.9583333,2005,0.25,ID
39.03166667,-105.0113889,2005,0.1,CO
34.50611111,-119.7505556,2005,1,CA
34.74583333,-119.0622222,2005,0.1,CA
38.7375,-104.9736111,2005,0.1,CO
38.73277778,-104.9016667,2005,0.1,CO
39.13527778,-105.0622222,2005,1,CO
39.03305556,-105.0177778,2005,0.1,CO
39.05388889,-105.2036111,2005,0.1,CO
38.89805556,-104.9136111,2005,0.25,CO
38.85305556,-104.9636111,2005,0.5,CO
40.41388889,-123.5172222,2005,0.1,CA
39.04611111,-105.0761111,2005,0.1,CO
39.07916667,-105.0447222,2005,0.1,CO
39.15305556,-105.1005556,2005,0.1,CO
39.08194444,-104.8947222,2005,0.1,CO
39.04916667,-104.9883333,2005,0.1,CO
45.50666667,-116.1866667,2005,0.1,ID
33.29305556,-110.8125,2005,0.75,AZ
45.46361111,-116.1994444,2005,0.5,ID
44.61277778,-116.2561111,2005,0.1,ID
43.92027778,-103.9511111,2005,1.1,SD
44.55916667,-116.2591667,2005,0.1,ID
44.69833333,-116.2516667,2005,0.5,ID
44.06888889,-115.6111111,2005,0.1,ID
44.25027778,-118.75,2005,0.25,OR
44.24916667,-115.5816667,2005,0.1,ID
40.49361111,-112.5838889,2005,0.1,UT
44.18,-118.8472222,2005,0.5,OR
43.90305556,-121.1613889,2005,0.1,OR
44.61527778,-118.6138889,2005,0.1,OR
45.52805556,-116.2433333,2005,0.25,ID
43.76333333,-121.3244444,2005,1,OR
41.37666667,-123.4483333,2005,0.1,CA
45.62833333,-116.29,2005,0.1,ID
45.05111111,-109.425,2005,1,MT
44.31138889,-107.2780556,2005,0.1,WY
45.35055556,-116.4991667,2005,2.3,ID
44.85527778,-107.9838889,2005,0.1,WY
43.69,-109.9941667,2005,0.1,WY
46.65166667,-114.4388889,2005,0.1,ID
46.22833333,-115.6016667,2005,0.2,ID
46.43666667,-114.9377778,2005,0.75,ID
46.4575,-114.8688889,2005,0.1,ID
46.48694444,-114.8686111,2005,2,ID
41.80416667,-124.0586111,2005,0.1,CA
41.88277778,-123.8483333,2005,0.1,CA
42.00055556,-120.2477778,2005,0.25,OR
45.79416667,-115.2947222,2005,0.1,ID
42.55694444,-108.745,2005,0.1,WY
45.51277778,-116.1266667,2005,0.1,ID
40.26944444,-123.32,2005,0.1,CA
48.08888889,-91.99416667,2005,0.1,MN
47.94694444,-91.52416667,2005,0.25,MN
47.88722222,-91.79472222,2005,0.4,MN
38.74083333,-104.9397222,2005,0.1,CO
45.59305556,-116.0330556,2005,0.25,ID
39.03527778,-105.0941667,2005,0.1,CO
43.57111111,-85.97916667,2005,2,MI
48.09305556,-91.7525,2005,0.5,MN
43.54916667,-122.1819444,2005,0.1,OR
48.29083333,-116.1391667,2005,0.3,ID
48.22833333,-92.42333333,2005,0.92,MN
45.53166667,-116.0322222,2005,0.5,ID
39.35972222,-105.4416667,2005,0.25,CO
45.57111111,-115.9619444,2005,0.25,ID
45.57,-115.9344444,2005,0.25,ID
46.65388889,-111.6497222,2005,14.5,MT
42.01111111,-123.1536111,2005,0.1,OR
43.55305556,-121.9608333,2005,0.1,OR
39.21805556,-105.0725,2005,0.1,CO
35.35,-111.7522222,2005,0.1,AZ
45.10472222,-116.3625,2005,0.1,ID
35.55972222,-105.4633333,2005,0.1,NM
39.07,-104.93,2005,0.2,CO
45.25694444,-116.8941667,2005,0.1,OR
39.03861111,-104.985,2005,0.1,CO
43.73194444,-121.4227778,2005,0.1,OR
45.76111111,-117.1341667,2005,0.2,OR
42.90916667,-122.5777778,2005,0.4,OR
44.27111111,-121.5638889,2005,0.3,OR
34.66638889,-93.89138889,2005,2.2,AR
42.11944444,-122.7052778,2005,0.3,OR
34.52861111,-94.24888889,2005,33,AR
43.81611111,-119.4066667,2005,0.1,OR
42.10611111,-122.7077778,2005,0.1,OR
44.24777778,-122.3472222,2005,4,OR
42.09472222,-122.7294444,2005,0.1,OR
44.57833333,-116.1583333,2005,0.1,ID
34.69222222,-93.54083333,2005,0.6,AR
33.53472222,-108.8172222,2005,8,NM
43.49444444,-115.2511111,2005,15,ID
44.34666667,-115.5816667,2005,0.1,ID
44.23972222,-115.7091667,2005,0.1,ID
47.20333333,-115.9883333,2005,0.1,ID
45.16194444,-118.7455556,2005,150,OR
34.21333333,-94.76166667,2005,3,OK
36.37972222,-106.8144444,2005,0.1,NM
36.18277778,-106.7486111,2005,0.1,NM
36.37166667,-106.6788889,2005,0.1,NM
35.92055556,-106.2208333,2005,0.1,NM
36.09361111,-106.7844444,2005,0.1,NM
45.53722222,-111.5877778,2006,90,MT
35.87944444,-92.90638889,2005,21,AR
36.16583333,-106.8744444,2005,0.1,NM
35.83444444,-106.38,2005,0.1,NM
35.83444444,-106.38,2005,0.1,NM
35.10944444,-106.3908333,2005,2.75,NM
36.09611111,-106.5886111,2005,0.1,NM
36.08861111,-106.3930556,2005,0.1,NM
36.07583333,-106.3952778,2005,0.1,NM
36.20916667,-106.7844444,2005,0.1,NM
35.975,-105.7591667,2005,0.1,NM
36.07416667,-106.3841667,2005,0.1,NM
36.22638889,-106.4641667,2005,0.1,NM
36.09611111,-106.4641667,2005,0.5,NM
36.22361111,-106.8563889,2005,0.1,NM
35.82916667,-93.06722222,2005,9,AR
39.61861111,-121.0338889,2005,0.1,CA
46.45222222,-112.0211111,2005,0.1,MT
35.79888889,-93.04805556,2005,1,AR
46.77805556,-111.2611111,2005,1.5,MT
36.13194444,-92.32944444,2005,0.2,AR
46.55166667,-114.7983333,2005,0.1,ID
46.36527778,-115.6002778,2005,0.1,ID
35.79805556,-93.01611111,2005,2,AR
46.57111111,-114.6919444,2005,0.1,ID
36.085,-92.1525,2005,2.5,AR
47.02611111,-112.5686111,2005,0.1,MT
46.22277778,-115.5775,2005,0.1,ID
46.61583333,-114.5883333,2005,0.1,ID
35.79972222,-93.15583333,2005,30,AR
36.03583333,-92.30111111,2005,0.5,AR
47.15666667,-112.6583333,2005,0.6,MT
45.26083333,-121.75,2005,0.1,OR
35.79,-93.13333333,2005,4.2,AR
38.79527778,-106.205,2005,0.1,CO
46.87916667,-115.0780556,2005,0.1,ID
39.69444444,-121.0613889,2005,0.1,CA
39.59194444,-120.925,2005,0.1,CA
45.995,-115.3402778,2005,0.1,ID
39.64972222,-120.9047222,2005,0.2,CA
39.41861111,-120.0827778,2005,0.1,CA
39.31638889,-120.2258333,2005,0.25,CA
46.42777778,-114.93,2005,0.1,ID
39.74055556,-120.4497222,2005,0.1,CA
45.90111111,-115.7336111,2005,0.1,ID
45.37305556,-116.4091667,2005,14.3,ID
39.73333333,-120.4336111,2005,0.1,CA
45.98222222,-115.3936111,2005,0.1,ID
45.87111111,-115.7097222,2005,0.1,ID
45.5075,-116.1447222,2005,0.25,ID
46.87722222,-115.7127778,2005,0.25,ID
39.40805556,-120.1116667,2005,0.25,CA
45.83277778,-115.3066667,2005,0.1,ID
39.62694444,-120.5688889,2005,0.1,CA
38.0625,-119.2408333,2005,0.25,CA
39.43777778,-120.5938889,2005,0.3,CA
39.61972222,-120.5861111,2005,0.1,CA
39.26388889,-120.6436111,2005,0.1,CA
39.45555556,-120.0475,2005,0.1,CA
39.23305556,-120.2497222,2005,0.1,CA
39.51277778,-120.2047222,2005,0.1,CA
39.53305556,-120.3527778,2005,0.1,CA
39.35388889,-120.4713889,2005,0.1,CA
35.80027778,-93.07166667,2005,1.15,AR
30.15833333,-82.445,2005,5,FL
43.94416667,-82.99027778,2005,66,MI
35.80194444,-93.07416667,2005,1.3,AR
41.48444444,-106.6036111,2005,1,WY
30.0925,-84.53277778,2005,10,FL
36.05777778,-92.43055556,2005,3,AR
36.03805556,-106.4461111,2005,0.1,NM
36.05861111,-92.43416667,2005,0.2,AR
35.86055556,-106.3905556,2005,0.1,NM
35.87916667,-106.4019444,2005,0.1,NM
48.03888889,-113.7433333,2005,0.1,MT
48.35666667,-113.9272222,2005,0.1,MT
36.03805556,-106.3572222,2005,0.1,NM
43.43,-85.80666667,2005,1.5,MI
36.08166667,-106.4641667,2005,0.1,NM
41.00638889,-106.8633333,2005,0.1,WY
43.59083333,-85.80416667,2005,0.1,MI
45.735,-115.1283333,2005,0.1,ID
45.70361111,-115.4408333,2005,0.1,ID
45.86416667,-112.4588889,2005,0.5,MT
46.22694444,-113.6138889,2005,0.1,MT
46.79583333,-110.5763889,2005,22,MT
46.21388889,-113.6880556,2005,0.25,MT
45.47527778,-116.6441667,2005,0.1,OR
35.73333333,-105.8311111,2005,0.1,NM
46.93027778,-113.2569444,2005,0.1,MT
48.84138889,-114.4083333,2005,0.1,MT
46.33361111,-113.6311111,2005,0.1,MT
48.42222222,-114.6038889,2005,0.1,MT
44.24944444,-115.5011111,2005,3.5,ID
45.86,-115.3047222,2005,1.1,ID
46.0075,-113.4691667,2005,0.1,MT
43.45361111,-85.7925,2005,2,MI
46.48472222,-113.5511111,2005,0.1,MT
40.10083333,-111.4775,2005,0.2,UT
46.695,-113.7211111,2005,0.1,MT
46.49333333,-113.5633333,2005,2,MT
45.68333333,-115.6263889,2005,0.1,ID
45.86055556,-112.4680556,2005,0.1,MT
46.09722222,-113.6805556,2005,0.1,MT
46.22277778,-113.6188889,2005,0.1,MT
43.51861111,-85.63527778,2005,2,MI
41.18194444,-106.4858333,2005,0.25,WY
48.25777778,-113.5791667,2005,0.1,MT
40.58083333,-106.6022222,2005,0.1,CO
45.80083333,-115.1775,2005,0.1,ID
43.59,-85.74111111,2005,0.1,MI
45.66083333,-116.2952778,2005,50,ID
46.20083333,-113.2452778,2005,0.2,MT
44.13722222,-86.24111111,2005,0.1,MI
45.94027778,-115.7797222,2005,0.1,ID
43.815,-85.91333333,2005,5,MI
45.14805556,-117.0477778,2005,0.1,OR
48.65222222,-114.3708333,2005,0.1,MT
44.32555556,-115.5494444,2005,0.1,ID
45.7275,-117.2211111,2005,1,OR
46.64861111,-115.0661111,2005,0.1,ID
40.10722222,-111.4366667,2005,0.1,UT
46.27611111,-111.6136111,2005,15,MT
43.61833333,-85.69277778,2005,0.5,MI
45.98527778,-115.4011111,2005,0.1,ID
46.79388889,-115.1455556,2005,0.1,ID
40.59444444,-111.7486111,2005,10,UT
44.21388889,-85.59611111,2005,0.1,MI
46.14777778,-115.7341667,2005,0.1,ID
45.83027778,-117.0811111,2005,0.5,OR
41.4125,-106.2830556,2005,0.1,WY
45.88777778,-115.3080556,2005,0.1,ID
44.215,-85.71916667,2005,2,MI
48.80861111,-114.7036111,2005,0.1,MT
48.6325,-114.4133333,2005,0.1,MT
45.4575,-115.5233333,2005,1,ID
44.14972222,-85.78305556,2005,0.1,MI
48.82583333,-114.5647222,2005,0.1,MT
35.90638889,-106.6625,2005,0.1,NM
46.47527778,-114.7736111,2005,0.1,ID
48.45833333,-114.6266667,2005,0.1,MT
43.24777778,-122.2788889,2005,0.1,OR
37.68027778,-104.0597222,2005,995,CO
47.55833333,-113,2005,0.1,MT
48.49111111,-113.8772222,2005,0.1,MT
45.72083333,-117.2888889,2005,0.6,OR
46.21305556,-115.6225,2005,0.1,ID
45.74194444,-116.8897222,2005,0.25,OR
44.09694444,-118.7755556,2005,0.1,OR
45.11361111,-116.8538889,2005,0.25,OR
46.26055556,-110.4980556,2005,0.1,MT
45.49861111,-116.6575,2005,0.1,OR
48.08305556,-114.3272222,2005,0.1,MT
45.21138889,-117.5663889,2005,1,OR
45.70916667,-117.2994444,2005,0.5,OR
45.77138889,-115.6558333,2005,0.1,ID
45.19111111,-117.015,2005,0.25,OR
46.3675,-115.5811111,2005,0.1,ID
45.40694444,-117.7894444,2005,0.1,OR
45.91944444,-115.7077778,2005,0.1,ID
44.87972222,-118.7891667,2005,20.5,OR
35.84333333,-93.05027778,2005,65,AR
48.49583333,-115.8666667,2005,0.2,MT
45.62194444,-115.6513889,2005,0.1,ID
45.39972222,-116.4680556,2005,0.1,ID
45.40055556,-116.4675,2005,0.1,ID
35.68777778,-93.3775,2005,2.4,AR
39.57638889,-122.9336111,2005,0.25,CA
45.86138889,-115.275,2005,0.1,ID
43.63277778,-85.77194444,2005,1,MI
45.37583333,-116.4825,2005,0.1,ID
46.31555556,-114.6877778,2005,247,ID
43.3875,-85.7975,2005,0.2,MI
40.18,-121.5375,2005,0.25,CA
44.64444444,-116.1880556,2005,0.25,ID
35.61972222,-93.41638889,2005,0.1,AR
43.67638889,-85.56916667,2005,0.1,MI
39.60833333,-122.9583333,2005,0.25,CA
43.62083333,-85.78416667,2005,24,MI
44.81,-121.8775,2005,0.01,OR
43.30833333,-122.4966667,2005,0.1,OR
35.62,-93.41638889,2005,0.1,AR
35.61527778,-93.425,2005,3.3,AR
39.66388889,-123.0402778,2005,0.1,CA
35.74166667,-93.77805556,2005,2.8,AR
41.10555556,-107.2105556,2005,0.1,WY
39.66527778,-123.0402778,2005,0.1,CA
41.40777778,-106.5122222,2005,0.1,WY
43.62555556,-85.78777778,2005,0.1,MI
34.53333333,-93.75083333,2005,3,AR
41.56833333,-106.2836111,2005,0.1,WY
38.53833333,-120.25,2005,0.1,CA
43.93111111,-85.92361111,2005,3,MI
43.49083333,-85.59638889,2005,0.1,MI
43.71111111,-85.90777778,2005,4,MI
40.80416667,-111.8238889,2005,4,UT
43.29361111,-122.5008333,2005,0.1,OR
45.53777778,-122.2391667,2005,10,OR
38.53472222,-120.2013889,2005,0.1,CA
41.57944444,-111.3947222,2005,0.21,UT
44.53944444,-117.1363889,2005,0.1,ID
38.55805556,-120.2527778,2005,0.25,CA
45.43722222,-121.2438889,2005,0.1,OR
41.31027778,-107.175,2005,7,WY
38.41694444,-119.9116667,2005,3.5,CA
38.53666667,-120.1880556,2005,0.1,CA
41.985,-111.5675,2005,2,UT
40.885,-122.3836111,2005,0.1,CA
38.58527778,-120.2969444,2005,0.1,CA
38.635,-120.1816667,2005,0.1,CA
45.545,-115.6327778,2005,0.1,ID
45.51916667,-115.3752778,2005,0.1,ID
45.57055556,-115.4847222,2005,0.1,ID
40.40222222,-123.2333333,2005,0.1,CA
36.79111111,-107.2494444,2005,0.3,NM
45.61388889,-115.7069444,2005,0.5,ID
34.94305556,-93.59416667,2005,43,AR
33.46861111,-116.9330556,2005,0.1,CA
35.6925,-93.76805556,2005,2.1,AR
41.98444444,-111.5722222,2005,0.1,UT
